DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DHSREGEN,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,flag
831,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
832,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
833,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
834,JAMMU & KASHMIR,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA
835,JAMMU & KASHMIR,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA
836,JAMMU & KASHMIR,8,Baramula,U,Baramula,Jammu & Kashmir,1,8,2020,NA
837,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
838,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
839,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
840,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
841,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
842,JAMMU & KASHMIR,8,Baramula,R,Baramula,Jammu & Kashmir,1,8,2020,NA
901,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
902,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
903,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
904,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
905,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
906,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
907,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
908,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
909,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
910,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
911,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
912,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
913,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
914,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
915,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
916,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
917,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
918,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
919,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
920,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
921,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
922,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
923,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
924,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
925,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
926,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
927,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
928,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
929,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
930,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
931,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
932,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
933,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
934,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
935,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
936,JAMMU & KASHMIR,9,Bandipore,U,Bandipore,Jammu & Kashmir,1,9,2020,NA
937,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
938,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
939,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
940,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
941,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
942,JAMMU & KASHMIR,9,Bandipore,R,Bandipore,Jammu & Kashmir,1,9,2020,NA
1001,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1002,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1003,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1004,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1005,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1006,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1007,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1008,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1009,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1010,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1011,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1012,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1013,JAMMU & KASHMIR,10,Srinagar,R,Srinagar,Jammu & Kashmir,1,10,2020,NA
1014,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1015,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1016,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1017,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1018,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1019,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1020,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1021,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1022,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1023,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1024,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1025,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1026,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1027,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1028,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1029,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1030,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1031,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1032,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1033,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1034,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1035,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1036,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1037,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1038,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1039,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1040,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1041,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1042,JAMMU & KASHMIR,10,Srinagar,U,Srinagar,Jammu & Kashmir,1,10,2020,NA
1101,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1102,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1103,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1104,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1105,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1106,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1107,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1108,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1109,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1110,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1111,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1112,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1113,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1114,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1115,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1116,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1117,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1118,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1119,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1120,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1121,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1122,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1123,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1124,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1125,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1126,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1127,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1128,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1129,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1130,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1131,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1132,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1133,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1134,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1135,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1136,JAMMU & KASHMIR,11,Ganderbal,U,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1137,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1138,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1139,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1140,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1141,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1142,JAMMU & KASHMIR,11,Ganderbal,R,Ganderbal,Jammu & Kashmir,1,11,2020,NA
1201,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1202,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1203,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1204,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1205,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1206,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1207,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1208,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1209,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1210,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1211,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1212,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1213,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1214,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1215,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1216,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1217,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1218,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1219,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1220,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1221,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1222,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1223,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1224,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1225,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1226,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1227,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1228,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1229,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1230,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1231,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1232,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1233,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1234,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1235,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1236,JAMMU & KASHMIR,12,Pulwama,U,Pulwama,Jammu & Kashmir,1,12,2020,NA
1237,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1238,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1239,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1240,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1241,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1242,JAMMU & KASHMIR,12,Pulwama,R,Pulwama,Jammu & Kashmir,1,12,2020,NA
1301,JAMMU & KASHMIR,13,Shupiyan,U,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1302,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1303,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1304,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1305,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1306,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1307,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1308,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1309,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1310,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1311,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1312,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1313,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1314,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1315,JAMMU & KASHMIR,13,Shupiyan,U,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1316,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1317,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1318,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1319,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1320,JAMMU & KASHMIR,13,Shupiyan,U,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1321,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1322,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1323,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1324,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1325,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1326,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1327,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1328,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1329,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1330,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1331,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1332,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1333,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1334,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1335,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1336,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1337,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1338,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1339,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1340,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1341,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1342,JAMMU & KASHMIR,13,Shupiyan,R,Shupiyan,Jammu & Kashmir,1,13,2020,NA
1401,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1402,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1403,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1404,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1405,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1406,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1407,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1408,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1409,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1410,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1411,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1412,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1413,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1414,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1415,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1416,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1417,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1418,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1419,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1420,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1421,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1422,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1423,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1424,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1425,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1426,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1427,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1428,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1429,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1430,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1431,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1432,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1433,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1434,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1435,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1436,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
1437,JAMMU & KASHMIR,14,Anantnag,R,Anantnag,Jammu & Kashmir,1,14,2020,NA
1438,JAMMU & KASHMIR,14,Anantnag,U,Anantnag,Jammu & Kashmir,1,14,2020,NA
