DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DISTRICT,DT_CEN_CD,ST_NM,ST_CEN_CD,geometry,flag
85107,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85112,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85121,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85122,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85123,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85131,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85137,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85139,GUJARAT,851,Botad,R,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
85141,GUJARAT,851,Botad,U,Ahmadabad,7,Gujarat,24,"c(NA, NA)",NA
52201,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52202,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52203,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52204,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52205,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52206,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52207,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52208,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52209,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52210,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52211,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52212,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52213,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52214,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52215,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52216,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52217,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52218,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52219,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52220,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52221,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52222,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52223,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52224,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52225,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52226,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52227,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52228,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52229,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52230,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52231,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52232,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52233,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52234,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52235,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52236,MAHARASHTRA,522,Ahmadnagar,U,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52237,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52238,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52239,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52240,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52241,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
52242,MAHARASHTRA,522,Ahmadnagar,R,Ahmadnagar,26,Maharashtra,27,"c(NA, NA)",NA
28206,MIZORAM,282,Kolasib,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28207,MIZORAM,282,Kolasib,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28209,MIZORAM,282,Kolasib,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28231,MIZORAM,282,Kolasib,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28237,MIZORAM,282,Kolasib,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28301,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28302,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28303,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28304,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28305,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28306,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28307,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28308,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28309,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28310,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28311,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28312,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28313,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28314,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28315,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28316,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28317,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28318,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28319,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28320,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28321,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28322,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28323,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28324,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28325,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28326,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28327,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28328,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28329,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28330,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28331,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28332,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28333,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28334,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28335,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28336,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28337,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28338,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28339,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28340,MIZORAM,283,Aizawl,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28341,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28342,MIZORAM,283,Aizawl,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28501,MIZORAM,285,Serchhip,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28514,MIZORAM,285,Serchhip,R,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28517,MIZORAM,285,Serchhip,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
28520,MIZORAM,285,Serchhip,U,Aizawl,3,Mizoram,15,"c(NA, NA)",NA
11901,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11902,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11903,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11904,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11905,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11906,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11907,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11908,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11909,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11910,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11911,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11912,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11913,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11914,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11915,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11916,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11917,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11918,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11919,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11920,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11921,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11922,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11923,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11924,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11925,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11926,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11927,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11928,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11929,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11930,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11931,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11932,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11933,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11934,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11935,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11936,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11937,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11938,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11939,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11940,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11941,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11942,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11943,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11944,RAJASTHAN,119,Ajmer,U,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
11945,RAJASTHAN,119,Ajmer,R,Ajmer,21,Rajasthan,8,"c(NA, NA)",NA
50101,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50102,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50103,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50104,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50105,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50106,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50107,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50108,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50109,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50110,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50111,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50112,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50113,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50114,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50115,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50116,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50117,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50118,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50119,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50120,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50121,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50122,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50123,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50124,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50125,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50126,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50127,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50128,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50129,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50130,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50131,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50132,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50133,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50134,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50135,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50136,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50137,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50138,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50139,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50140,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50141,MAHARASHTRA,501,Akola,U,Akola,5,Maharashtra,27,"c(NA, NA)",NA
50142,MAHARASHTRA,501,Akola,R,Akola,5,Maharashtra,27,"c(NA, NA)",NA
59801,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59802,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59803,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59804,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59805,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59806,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59807,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59808,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59809,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59810,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59811,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59812,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59813,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59814,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59815,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59816,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59817,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59818,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59819,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59820,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59821,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59822,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59823,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59824,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59825,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59826,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59827,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59828,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59829,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59830,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59831,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59832,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59833,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59834,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59835,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59836,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59837,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59838,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59839,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59840,KERALA,598,Alappuzha,R,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59841,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
59842,KERALA,598,Alappuzha,U,Alappuzha,11,Kerala,32,"c(NA, NA)",NA
14301,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14302,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14303,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14304,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14305,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14306,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14307,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14308,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14309,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14310,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14311,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14312,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14313,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14314,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14315,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14316,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14317,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14318,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14320,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14321,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14322,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14323,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14324,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14325,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14326,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14327,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14328,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14329,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14330,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14331,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14332,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14333,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14334,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14335,UTTAR PRADESH,143,Aligarh,R,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14336,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
14337,UTTAR PRADESH,143,Aligarh,U,Aligarh,12,Uttar Pradesh,9,"c(NA, NA)",NA
